Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
6412.743,-2.149856,4.406897,0.808959999999999,0.23325000000000173,0.10872999999999777,0.03001000000000076,0.007885640117057651
5510.061,-0.9106694,3.345677,1.2118699999999976,0.46151000000000053,0.17601000000000155,0.08562999999999832,0.016879037965937708
5367.896,-0.9141988,4.490191,1.34225,0.5014800000000008,0.19902000000000086,0.1276299999999999,0.011807374157841565
5827.097,-0.8758449,4.300053,1.0759500000000006,0.38259000000000043,0.1338600000000003,0.03716000000000008,0.005097074990959599
5831.741,-0.9563765,4.36085,1.0759500000000006,0.38259000000000043,0.1338600000000003,0.03716000000000008,0.005097074990959599
5821.655,-1.192976,4.324727,0.9854800000000026,0.3833599999999997,0.1508800000000008,0.04625999999999664,0.006961914327758724
5746.107,-1.786784,4.026381,0.92896,0.3761599999999987,0.1507000000000005,0.05496000000000123,0.008536537628968983
5400.862,-0.5021154,4.384057,1.4387499999999989,0.542349999999999,0.17367000000000132,0.07781999999999911,0.011151899972988209
4628.854,-0.8663489,4.727068,2.0330600000000025,0.8665999999999983,0.33529000000000053,0.20973000000000042,0.01273926937757501
4118.098,-0.4999698,3.68919,2.764789999999998,1.2182600000000008,0.516449999999999,0.29787999999999926,0.04300513969747444
8574.541,-3.153799,4.364343,0.44376000000000104,-0.13553999999999888,-0.16647999999999996,-0.2072300000000027,0.0194292186331257
7813.632,-1.732676,3.916173,1.2092900000000029,-0.06080000000000041,-0.11033000000000115,-0.2616000000000014,0.04726435732023572
5340.007,-2.233618,2.091205,1.2354999999999983,0.48629999999999995,0.22284000000000148,0.10953999999999908,0.013843023938118216
8144.855,-2.318547,3.353953,1.2177299999999995,-0.13978999999999786,-0.07494000000000156,-0.06399000000000044,0.04966588088581677
5321.247,-0.7554223,4.558008,1.2963200000000015,0.6020699999999977,0.24230000000000018,0.1297200000000025,0.027995654737399418
5316.211,-0.851424,4.498768,1.3627399999999987,0.5322600000000008,0.19380999999999915,0.07652999999999999,0.0049718053336803925
6552.277,-2.478392,3.849996,0.8893400000000007,0.19564000000000092,0.056219999999999715,-0.06753000000000142,0.02351467226731076
5199.302,-0.7083739,4.377531,1.53885,0.6005000000000003,0.18244999999999933,0.12194999999999823,0.016636058447675094
4371.546,-2.480546,0.958668,2.196270000000002,0.9557199999999995,0.41101999999999883,0.21202000000000076,0.009298405690514284
8407.578,-1.446947,4.032035,1.1627299999999998,-0.1603500000000011,-0.14130999999999716,-0.13730999999999938,0.016740977515891788
8488.283,-1.153756,4.364023,1.1627299999999998,-0.1603500000000011,-0.14130999999999716,-0.13730999999999938,0.016740977515891788
6318.798,-2.059443,3.334223,0.8896599999999992,0.21264000000000038,0.0812899999999992,0.03791999999999973,0.01635352922275311
5416.592,-0.3095059,4.492449,1.6221200000000024,0.5354399999999977,0.19170000000000087,0.0664599999999993,0.010515056666842276
6224.102,-1.610406,3.654866,0.9683799999999998,0.2886399999999991,0.14268000000000036,-0.0024199999999989785,0.005098935942026905
4622.095,-0.6120455,4.563417,2.1408099999999983,0.9041999999999994,0.3255600000000012,0.1966000000000001,0.012095931400874007
5574.137,-0.7784674,4.306635,1.2476599999999998,0.46769000000000105,0.1656899999999979,0.07946000000000097,0.007754295561975556
5400.399,-0.4265817,4.209213,1.4320400000000006,0.5682100000000005,0.20162999999999975,0.08553000000000033,0.003976445671653191
5840.708,-0.9513699,3.945452,1.0650799999999983,0.39605000000000246,0.13257999999999726,0.0272199999999998,0.010771246278152655
5122.653,-1.743574,2.205894,1.3799399999999995,0.5654000000000003,0.23263999999999996,0.09075999999999951,0.0054017879269004625
6152.32,-1.720592,4.157588,1.0036300000000011,0.2931899999999992,0.10276999999999958,0.02634000000000114,0.02105681421766627
6117.575,-1.441195,4.170285,0.8593299999999999,0.2935900000000018,0.09455000000000169,0.010499999999996845,0.020429260560494628
6796.578,-1.881404,2.506631,1.1614000000000004,0.007750000000001478,-0.01925000000000132,-0.009179999999998856,0.004724014013631204
5297.662,-0.7831479,4.591158,1.530429999999999,0.553919999999998,0.21316000000000201,0.1037700000000008,0.011175728431829757
5509.22,-0.6240756,4.103591,1.3246199999999995,0.5065600000000003,0.15060000000000073,0.07174999999999798,0.011840468167001962
5436.729,-0.4510924,3.622757,1.4807299999999977,0.5345100000000009,0.19684999999999953,0.09089000000000169,0.006069957656928555
5099.592,-1.088416,4.671058,1.4678199999999997,0.6172399999999989,0.2269900000000007,0.12697000000000003,0.00817381514903994
5838.986,-0.5202777,4.09305,1.1519300000000001,0.3836099999999991,0.14864000000000033,0.06632999999999889,0.005873221553117283
5871.115,-0.5455782,4.180527,1.1519300000000001,0.3836099999999991,0.14864000000000033,0.06632999999999889,0.005873221553117283
4987.406,-0.579181,4.307992,1.65278,0.6476900000000008,0.26858000000000004,0.11065999999999931,0.022965221924352366
5598.215,-1.128407,3.457613,1.371100000000002,0.47502000000000066,0.17889999999999873,0.16476000000000113,0.04910723903225104
5324.241,-0.06843098,4.253268,1.6967800000000004,0.6127199999999995,0.20703999999999922,0.09509000000000079,0.00401968420673015
4883.1,-0.9635651,4.408168,1.6447700000000012,0.7267200000000003,0.2903999999999982,0.1396700000000024,0.031752053166017515
5060.031,-0.5614414,4.58695,1.8441100000000006,0.7791199999999989,0.34373000000000076,0.17388000000000048,0.03026417024169706
4754.127,-0.1712369,4.157743,2.4224499999999978,0.8727599999999995,0.2940100000000001,0.16739000000000104,0.035982648238704854
5920.24,-0.9118127,4.190277,1.0242099999999983,0.33062000000000147,0.1147399999999994,0.012539999999999552,0.0057190501812331394
