Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
6107.382,-0.1170127,4.039163,1.8089000000000013,0.7447099999999978,0.32627000000000095,0.2894199999999998,0.02289221971813191
8687.12,-1.301149,3.980839,1.4316899999999997,0.22498999999999825,0.06245000000000189,0.10575000000000045,0.008486289182427588
5630.346,0.3003755,3.880857,1.9481099999999998,0.8570600000000006,0.31784000000000034,0.21937999999999747,0.01417548416191188
8733.16,-0.9549546,4.253117,1.5028600000000019,0.24225999999999814,0.07437000000000182,0.11477999999999966,0.009817378170249988
8435.486,-0.898845,3.789006,1.5935299999999994,0.27256000000000036,0.10781000000000063,0.11707000000000001,0.00694567232133348
8236.186,-0.06705478,4.289932,1.4942600000000006,0.24966000000000044,0.0689599999999988,0.059980000000001255,0.00673119132888371
8239.055,-0.3793555,4.390844,1.6479999999999997,0.3688299999999991,0.13506000000000284,0.11906999999999712,0.012911828984258987
8424.309,-1.7332,3.89596,1.2872900000000023,0.22163999999999895,0.027800000000000935,0.07263999999999982,0.006440437156424282
8336.021,-0.9472585,3.970861,1.6685400000000001,0.3273900000000012,0.13032999999999717,0.12598000000000198,0.012700261828202225
8813.506,-1.096715,4.286774,1.5710999999999977,0.30142000000000024,0.11765000000000114,0.11755000000000138,0.012671188283544563
5266.551,-0.0488244,3.988501,2.0475200000000022,1.0930700000000009,0.44177999999999784,0.21928000000000125,0.022037512512353332
6475.942,-0.5949965,3.466475,1.6611399999999996,0.7436800000000012,0.3976799999999976,0.24817000000000178,0.016806308462207275
8304.356,-0.3653403,4.176359,1.6948499999999989,0.43022000000000205,0.18807999999999936,0.18050999999999817,0.009772526293053488
8363.691,-0.4370294,4.280468,1.7357800000000019,0.4501999999999988,0.18286000000000158,0.19239999999999924,0.01372489874853465
8854.264,-0.6910591,4.270377,1.5785599999999995,0.39128000000000185,0.17220999999999975,0.1592500000000001,0.010672939279264685
8729.559,-0.939247,4.27783,1.5765899999999995,0.29883000000000237,0.08288999999999902,0.1341000000000001,0.010395250829707058
7616.423,-0.3689947,3.993394,1.6622500000000002,0.5492299999999979,0.2515500000000017,0.17982999999999905,0.015393726659091781
8721.966,-1.188261,4.226724,1.4419600000000017,0.27295999999999765,0.09102999999999994,0.04959000000000202,0.01646919078448437
8312.213,-0.8561417,4.169134,1.638490000000001,0.35450999999999944,0.13877000000000095,-0.10479000000000127,0.006535663663860064
8126.045,-0.431003,4.458474,1.7110699999999994,0.5119900000000008,0.23300000000000054,0.20217999999999847,0.015020213377399953
8719.45,-1.359799,4.3,1.5241799999999976,0.3476200000000027,0.1566699999999983,0.15402999999999878,0.012248507095197632
8077.275,-2.145716,3.692534,1.290230000000001,0.3650500000000001,0.1351300000000002,0.14471999999999952,0.009292798035498942
8039.145,-0.02522315,4.226967,1.6894099999999987,0.3984400000000008,0.16914999999999836,0.1338100000000022,0.009065682551520472
8728.211,-1.565205,3.891541,1.4552200000000006,0.38530000000000086,0.1674199999999999,0.1507499999999986,0.006990824342257982
8669.922,-0.453491,4.169888,1.6393500000000003,0.3460699999999992,0.1422100000000004,0.12524999999999942,0.006717886015389756
8071.641,0.04846687,4.084441,1.7418999999999993,0.4780500000000014,0.20913999999999966,0.16049999999999898,0.007078745996748717
8187.156,-0.7172229,4.262845,1.619209999999999,0.4044900000000027,0.18013999999999797,0.1552199999999999,0.011211224266926818
8375.959,-0.6398528,4.147102,1.6832199999999986,0.42146999999999935,0.18112999999999957,0.17602000000000118,0.011036069643690275
